customer_id,age,months_active,monthly_charges,total_charges,internet_service,contract_type,payment_method,support_tickets,churn
CUST_007489,45,14,36.9,553.8,No,Month-to-month,Bank transfer,4,0
CUST_007490,54,22,58.69,1278.21,Fiber,Month-to-month,Bank transfer,2,0
CUST_007491,38,6,66.87,326.36,No,Month-to-month,Credit card,0,0
CUST_007492,30,8,55.27,454.03,Fiber,One year,Mailed check,3,0
CUST_007493,32,22,61.37,1384.03,Fiber,Two year,Electronic check,3,0
CUST_007494,42,69,37.26,2755.99,DSL,Month-to-month,Bank transfer,4,1
CUST_007495,26,26,45.25,1183.34,DSL,One year,Bank transfer,1,0
CUST_007496,34,36,74.97,2699.75,DSL,Two year,Electronic check,3,0
CUST_007497,34,10,65.59,698.77,DSL,Month-to-month,Electronic check,4,0
CUST_007498,73,7,51.19,263.39,Fiber,Month-to-month,Electronic check,1,0
CUST_007499,18,14,91.49,1108.25,No,Month-to-month,Electronic check,1,0
CUST_007500,39,39,40.6,1552.24,DSL,Month-to-month,Credit card,4,0
CUST_007501,67,14,57.77,915.96,DSL,One year,Bank transfer,0,0
CUST_007502,43,45,54.89,2593.26,No,Month-to-month,Bank transfer,2,1
CUST_007503,53,107,77.3,8083.24,DSL,Month-to-month,Electronic check,1,1
CUST_007504,43,1,65.96,132.57,Fiber,One year,Credit card,2,0
CUST_007505,31,1,62.84,62.84,No,One year,Credit card,1,0
CUST_007506,18,3,28.12,130.27,DSL,Two year,Mailed check,1,0
CUST_007507,45,11,82.3,945.24,No,Two year,Electronic check,3,1
CUST_007508,30,3,60.64,60.64,Fiber,Two year,Bank transfer,2,0
CUST_007509,29,49,67.31,3398.35,DSL,Month-to-month,Bank transfer,0,1
CUST_007510,34,1,50.03,224.41,No,Month-to-month,Bank transfer,4,1
CUST_007511,68,9,46.88,415.7,Fiber,Month-to-month,Bank transfer,2,1
CUST_007512,78,4,94.99,394.04,Fiber,Month-to-month,Electronic check,1,0
CUST_007513,45,64,29.54,2038.17,Fiber,Month-to-month,Mailed check,4,0
CUST_007514,35,26,43.92,1029.18,DSL,One year,Electronic check,0,0
CUST_007515,24,58,94.61,5377.26,DSL,One year,Credit card,2,0
CUST_007516,49,86,77.81,6608.15,DSL,Month-to-month,Credit card,1,1
CUST_007517,68,16,58.49,939.56,DSL,One year,Credit card,1,0
CUST_007518,38,6,89.93,543.03,DSL,Month-to-month,Electronic check,1,1
CUST_007519,18,5,73.94,314.36,DSL,Month-to-month,Bank transfer,1,1
CUST_007520,52,6,69.65,387.87,DSL,Month-to-month,Bank transfer,2,0
CUST_007521,56,29,69.51,1961.87,DSL,Two year,Electronic check,0,0
CUST_007522,18,1,74.3,74.3,Fiber,Two year,Credit card,2,0
CUST_007523,44,1,75.11,75.11,DSL,Month-to-month,Bank transfer,2,0
CUST_007524,48,22,108.92,2320.18,Fiber,Two year,Credit card,4,0
CUST_007525,40,24,61.1,1266.36,Fiber,Month-to-month,Electronic check,3,1
CUST_007526,30,26,61.72,1582.33,No,One year,Bank transfer,2,0
CUST_007527,57,11,40.26,247.33,Fiber,One year,Credit card,5,0
CUST_007528,35,39,63.96,2569.58,No,One year,Bank transfer,2,0
CUST_007529,19,18,102.26,1784.65,Fiber,Month-to-month,Mailed check,2,0
CUST_007530,18,2,84.69,157.44,DSL,Month-to-month,Electronic check,2,0
CUST_007531,60,38,54.13,2019.49,DSL,Month-to-month,Credit card,3,0
CUST_007532,51,73,65.6,4764.45,Fiber,One year,Electronic check,2,0
CUST_007533,43,1,39.07,165.41,Fiber,One year,Credit card,0,1
CUST_007534,35,11,45.62,366.64,Fiber,One year,Mailed check,1,0
CUST_007535,34,16,67.99,925.49,Fiber,Month-to-month,Credit card,0,1
CUST_007536,25,3,55.11,177.27,DSL,Two year,Bank transfer,3,1
CUST_007537,35,48,44.11,2067.6,No,Two year,Credit card,2,0
CUST_007538,18,8,74.8,634.34,Fiber,Month-to-month,Mailed check,3,1
CUST_007539,30,36,63.35,2352.44,Fiber,Month-to-month,Credit card,3,0
CUST_007540,37,26,33.65,764.24,No,One year,Electronic check,0,0
CUST_007541,51,21,23.5,553.78,Fiber,Month-to-month,Mailed check,2,0
CUST_007542,41,5,53.6,165.8,Fiber,Month-to-month,Credit card,0,1
CUST_007543,53,5,33.23,173.63,No,Month-to-month,Electronic check,2,1
CUST_007544,62,1,27.62,27.62,Fiber,One year,Bank transfer,1,0
CUST_007545,57,6,87.58,538.69,Fiber,Month-to-month,Mailed check,2,1
CUST_007546,49,10,63.05,628.37,No,Month-to-month,Bank transfer,1,0
CUST_007547,42,42,59.69,2396.73,DSL,One year,Bank transfer,2,0
CUST_007548,27,10,61.23,476.48,Fiber,Two year,Electronic check,1,0
CUST_007549,53,33,42.24,1469.09,DSL,One year,Electronic check,2,1
CUST_007550,67,13,73.22,906.55,Fiber,Month-to-month,Electronic check,1,0
CUST_007551,47,36,62.39,2347.1,DSL,Month-to-month,Mailed check,4,0
CUST_007552,70,89,49.85,4382.47,Fiber,Month-to-month,Electronic check,0,0
CUST_007553,19,6,52.85,447.3,DSL,One year,Bank transfer,1,0
CUST_007554,24,47,40.45,1806.35,DSL,Month-to-month,Bank transfer,2,0
CUST_007555,54,23,56.88,1455.4,No,One year,Bank transfer,3,0
CUST_007556,45,40,60.21,2425.73,DSL,Two year,Bank transfer,2,0
CUST_007557,61,25,56.35,1448.84,DSL,Month-to-month,Bank transfer,2,1
CUST_007558,41,13,66.1,758.94,DSL,One year,Electronic check,2,0
CUST_007559,28,6,63.43,453.5,Fiber,One year,Credit card,1,0
CUST_007560,38,1,69.62,146.01,Fiber,Two year,Electronic check,1,0
CUST_007561,19,18,83.86,1477.07,No,Two year,Mailed check,1,0
CUST_007562,25,111,76.86,8318.11,DSL,Month-to-month,Electronic check,3,1
CUST_007563,56,32,84.09,2579.6,Fiber,Month-to-month,Bank transfer,2,1
CUST_007564,55,9,48.05,321.06,Fiber,Month-to-month,Mailed check,0,0
CUST_007565,47,42,54.83,2347.7,Fiber,Month-to-month,Electronic check,1,0
CUST_007566,18,35,78.07,2686.01,Fiber,Month-to-month,Electronic check,3,1
CUST_007567,36,7,78.43,504.45,Fiber,Two year,Electronic check,3,0
CUST_007568,23,1,51.43,51.43,DSL,Month-to-month,Bank transfer,2,1
CUST_007569,59,3,77.23,378.62,DSL,Month-to-month,Bank transfer,2,1
CUST_007570,33,50,46.13,2311.0,Fiber,One year,Electronic check,2,0
CUST_007571,25,43,74.62,3228.48,Fiber,One year,Electronic check,3,0
CUST_007572,42,8,64.47,453.85,Fiber,One year,Bank transfer,1,0
CUST_007573,32,8,37.31,295.53,Fiber,Month-to-month,Credit card,0,0
CUST_007574,64,37,56.32,1986.22,DSL,Month-to-month,Bank transfer,3,1
CUST_007575,30,66,108.65,7204.97,Fiber,Month-to-month,Bank transfer,2,1
CUST_007576,21,36,69.06,2371.35,DSL,Two year,Bank transfer,0,0
CUST_007577,18,22,111.01,2516.62,Fiber,Two year,Electronic check,2,0
CUST_007578,41,6,36.12,143.23,DSL,Month-to-month,Credit card,1,0
CUST_007579,33,17,80.01,1455.09,Fiber,One year,Electronic check,3,1
CUST_007580,20,6,20.0,310.73,Fiber,Two year,Credit card,3,0
CUST_007581,59,39,65.0,2534.93,Fiber,Month-to-month,Credit card,0,0
CUST_007582,52,11,77.62,985.03,DSL,One year,Mailed check,2,0
CUST_007583,41,43,81.76,3590.73,DSL,Month-to-month,Electronic check,2,0
CUST_007584,62,11,49.01,395.88,DSL,Month-to-month,Bank transfer,1,1
CUST_007585,51,41,85.78,3528.15,DSL,Two year,Credit card,2,0
CUST_007586,29,9,54.33,539.05,DSL,One year,Credit card,4,0
CUST_007587,26,13,61.72,862.11,Fiber,Two year,Bank transfer,1,0
CUST_007588,54,22,56.33,1257.16,No,One year,Mailed check,2,0
CUST_007589,47,1,42.27,58.8,DSL,Month-to-month,Mailed check,1,1
CUST_007590,44,71,96.39,6844.51,DSL,Month-to-month,Credit card,1,1
CUST_007591,29,20,65.96,1332.52,No,Two year,Credit card,4,0
CUST_007592,51,17,86.75,1352.32,Fiber,Month-to-month,Electronic check,4,0
CUST_007593,30,43,85.89,3669.83,Fiber,Month-to-month,Bank transfer,4,1
CUST_007594,40,48,45.64,2045.48,No,Month-to-month,Credit card,1,0
CUST_007595,63,17,89.32,1468.72,Fiber,Month-to-month,Credit card,2,0
CUST_007596,32,62,75.07,4595.15,Fiber,Month-to-month,Electronic check,0,1
CUST_007597,18,1,44.18,44.18,Fiber,Two year,Electronic check,1,0
CUST_007598,26,2,73.98,73.98,DSL,Month-to-month,Mailed check,5,0
CUST_007599,56,21,44.54,962.28,Fiber,Two year,Bank transfer,3,0
CUST_007600,45,10,97.13,939.48,DSL,Month-to-month,Bank transfer,1,0
CUST_007601,40,14,81.28,1095.82,Fiber,Month-to-month,Electronic check,6,0
CUST_007602,34,9,63.58,431.44,DSL,Month-to-month,Bank transfer,2,1
CUST_007603,49,12,90.3,1053.77,DSL,One year,Credit card,1,0
CUST_007604,29,41,33.36,1482.32,DSL,One year,Electronic check,1,0
CUST_007605,46,21,50.01,1166.36,DSL,One year,Electronic check,2,0
CUST_007606,31,120,59.95,7231.54,DSL,One year,Credit card,0,0
CUST_007607,28,37,109.71,4029.89,Fiber,Month-to-month,Bank transfer,1,1
CUST_007608,32,7,43.59,361.03,Fiber,One year,Credit card,2,0
CUST_007609,36,7,30.85,149.24,No,One year,Bank transfer,2,0
CUST_007610,41,9,36.11,295.09,No,Month-to-month,Mailed check,3,1
CUST_007611,45,44,83.12,3583.22,DSL,One year,Credit card,2,0
CUST_007612,18,1,53.12,143.95,Fiber,Month-to-month,Credit card,1,0
CUST_007613,29,6,61.82,448.91,Fiber,Month-to-month,Mailed check,3,0
CUST_007614,36,56,80.26,4490.9,Fiber,Month-to-month,Credit card,3,0
CUST_007615,64,24,61.84,1657.24,No,Month-to-month,Credit card,3,1
CUST_007616,25,6,69.08,455.75,Fiber,One year,Mailed check,2,0
CUST_007617,44,5,75.7,414.14,Fiber,Month-to-month,Credit card,0,0
CUST_007618,64,47,56.39,2675.08,Fiber,Month-to-month,Electronic check,4,1
CUST_007619,22,53,61.67,3142.48,DSL,Two year,Electronic check,4,1
CUST_007620,47,7,69.84,399.45,Fiber,Two year,Electronic check,0,0
CUST_007621,29,13,82.36,1065.26,DSL,Two year,Mailed check,1,0
CUST_007622,34,43,49.15,2108.92,DSL,Month-to-month,Bank transfer,1,0
CUST_007623,29,35,20.0,758.98,DSL,One year,Bank transfer,4,1
CUST_007624,31,40,78.59,3076.88,Fiber,Month-to-month,Credit card,1,0
CUST_007625,80,17,83.55,1427.49,No,Month-to-month,Electronic check,4,0
CUST_007626,54,58,69.0,4010.9,DSL,One year,Bank transfer,0,0
CUST_007627,58,9,70.37,646.11,Fiber,One year,Bank transfer,2,0
CUST_007628,49,4,53.71,216.5,DSL,One year,Mailed check,2,0
CUST_007629,18,29,75.0,2034.72,DSL,Two year,Bank transfer,3,0
CUST_007630,47,18,82.06,1251.02,No,One year,Bank transfer,0,1
CUST_007631,58,46,66.13,2947.8,DSL,Two year,Bank transfer,4,0
CUST_007632,29,2,114.82,176.54,DSL,Two year,Credit card,3,0
CUST_007633,56,44,33.73,1366.06,DSL,One year,Credit card,1,0
CUST_007634,52,8,68.26,540.51,DSL,Month-to-month,Bank transfer,2,0
CUST_007635,69,25,41.51,1146.83,DSL,Month-to-month,Electronic check,0,0
CUST_007636,35,1,82.6,155.2,DSL,Month-to-month,Credit card,3,1
CUST_007637,25,22,33.37,780.78,Fiber,Month-to-month,Bank transfer,1,0
CUST_007638,36,30,38.32,1248.18,DSL,One year,Credit card,1,0
CUST_007639,63,11,52.34,483.24,Fiber,Month-to-month,Electronic check,4,1
CUST_007640,18,5,70.32,305.9,No,Two year,Credit card,1,0
CUST_007641,18,18,53.09,1017.11,DSL,One year,Bank transfer,0,0
CUST_007642,43,42,53.29,2190.78,Fiber,Month-to-month,Bank transfer,3,0
CUST_007643,35,9,61.38,510.46,DSL,Month-to-month,Electronic check,4,1
CUST_007644,42,6,60.16,547.17,DSL,Month-to-month,Bank transfer,0,0
CUST_007645,56,7,94.75,672.79,No,Month-to-month,Electronic check,2,1
CUST_007646,33,71,78.72,5765.36,Fiber,Month-to-month,Electronic check,3,1
CUST_007647,18,10,58.51,402.75,DSL,Two year,Mailed check,3,0
CUST_007648,72,1,106.94,106.94,DSL,One year,Electronic check,0,0
CUST_007649,27,36,74.83,2734.88,DSL,Month-to-month,Electronic check,1,0
CUST_007650,26,28,45.62,1286.75,No,Month-to-month,Bank transfer,2,0
CUST_007651,58,3,70.13,70.13,Fiber,One year,Credit card,4,1
CUST_007652,36,100,75.71,7548.07,DSL,One year,Electronic check,6,0
CUST_007653,41,22,51.25,1374.75,DSL,One year,Credit card,6,1
CUST_007654,49,16,43.95,727.89,DSL,Month-to-month,Mailed check,1,0
CUST_007655,58,11,66.73,794.46,No,Two year,Credit card,0,0
CUST_007656,36,54,57.8,3056.57,Fiber,One year,Electronic check,1,0
CUST_007657,64,6,94.58,591.82,DSL,Month-to-month,Electronic check,2,1
CUST_007658,18,8,79.82,637.35,DSL,Month-to-month,Credit card,2,1
CUST_007659,53,3,52.18,268.43,DSL,Month-to-month,Mailed check,2,1
CUST_007660,29,34,73.52,2608.34,DSL,Month-to-month,Mailed check,3,0
CUST_007661,62,21,90.34,1937.95,Fiber,One year,Bank transfer,1,0
CUST_007662,44,22,37.12,823.82,DSL,Month-to-month,Credit card,1,0
CUST_007663,31,5,44.54,54.81,No,Two year,Electronic check,1,0
CUST_007664,51,25,64.78,1448.02,Fiber,Month-to-month,Bank transfer,1,0
CUST_007665,55,34,65.71,2242.4,DSL,Two year,Mailed check,0,0
CUST_007666,51,10,63.96,727.02,Fiber,One year,Mailed check,1,0
CUST_007667,26,38,58.78,2366.98,DSL,Month-to-month,Mailed check,3,0
CUST_007668,34,10,58.48,495.81,DSL,Month-to-month,Credit card,1,0
CUST_007669,41,34,72.69,2320.37,No,Two year,Electronic check,4,0
CUST_007670,41,1,87.68,180.97,Fiber,Month-to-month,Mailed check,1,1
CUST_007671,53,19,55.38,970.77,DSL,Month-to-month,Mailed check,0,1
CUST_007672,18,83,113.77,9285.04,DSL,Two year,Bank transfer,0,0
CUST_007673,47,95,104.21,9850.95,DSL,Two year,Bank transfer,4,1
CUST_007674,37,7,91.59,589.99,DSL,Two year,Bank transfer,3,0
CUST_007675,29,13,77.45,1138.86,DSL,One year,Mailed check,0,0
CUST_007676,30,1,105.16,191.72,DSL,Month-to-month,Bank transfer,3,1
CUST_007677,38,49,59.2,2826.95,Fiber,Month-to-month,Mailed check,1,0
CUST_007678,18,20,48.35,1106.75,No,One year,Electronic check,2,0
CUST_007679,31,11,54.48,611.79,DSL,Month-to-month,Credit card,2,0
CUST_007680,28,2,44.94,195.97,Fiber,Month-to-month,Credit card,2,1
CUST_007681,49,70,67.44,4853.24,DSL,One year,Bank transfer,3,0
CUST_007682,29,18,71.0,1251.68,DSL,Month-to-month,Bank transfer,1,1
CUST_007683,38,7,69.02,540.25,Fiber,One year,Electronic check,5,0
CUST_007684,65,10,64.75,606.84,No,Month-to-month,Credit card,1,1
CUST_007685,56,7,67.66,566.65,DSL,Month-to-month,Electronic check,4,0
CUST_007686,55,22,99.73,2203.01,Fiber,One year,Mailed check,0,1
CUST_007687,34,63,77.4,4972.3,No,One year,Credit card,2,0
CUST_007688,50,46,83.45,3991.18,Fiber,Month-to-month,Bank transfer,0,0
CUST_007689,38,14,68.82,1018.14,DSL,Two year,Mailed check,1,0
CUST_007690,39,42,32.69,1363.56,DSL,Month-to-month,Credit card,1,1
CUST_007691,48,13,28.72,365.71,No,Month-to-month,Credit card,0,0
CUST_007692,33,6,106.66,344.23,DSL,One year,Electronic check,0,0
CUST_007693,64,98,54.36,5256.35,Fiber,Month-to-month,Electronic check,0,0
CUST_007694,39,8,52.66,514.58,DSL,One year,Mailed check,1,0
CUST_007695,51,9,69.91,726.21,Fiber,One year,Electronic check,4,1
CUST_007696,63,109,76.01,8211.42,DSL,One year,Bank transfer,0,0
CUST_007697,57,3,78.54,252.07,Fiber,Two year,Mailed check,2,0
CUST_007698,20,34,100.49,3397.68,DSL,Two year,Mailed check,4,0
CUST_007699,48,65,95.01,6244.92,Fiber,Two year,Mailed check,3,0
CUST_007700,54,17,48.78,1050.14,DSL,One year,Electronic check,3,0
CUST_007701,55,1,84.37,155.22,DSL,Month-to-month,Electronic check,1,1
CUST_007702,25,11,57.32,563.48,Fiber,Month-to-month,Mailed check,2,1
CUST_007703,32,2,62.25,116.66,No,Month-to-month,Bank transfer,3,0
CUST_007704,56,12,43.12,657.64,No,Month-to-month,Mailed check,1,1
CUST_007705,30,37,31.14,1011.26,DSL,One year,Mailed check,1,0
CUST_007706,37,13,64.37,775.29,Fiber,One year,Mailed check,3,0
CUST_007707,65,13,45.88,667.44,Fiber,Month-to-month,Credit card,0,1
CUST_007708,41,19,83.56,1717.0,Fiber,Two year,Electronic check,2,0
CUST_007709,31,20,59.38,1248.47,Fiber,One year,Electronic check,1,0
CUST_007710,28,46,71.17,3213.23,No,Month-to-month,Electronic check,3,0
CUST_007711,46,8,92.35,792.46,DSL,Month-to-month,Credit card,4,1
CUST_007712,22,41,35.29,1488.49,Fiber,Month-to-month,Mailed check,1,1
CUST_007713,38,20,50.51,1045.24,DSL,Month-to-month,Bank transfer,4,1
CUST_007714,46,8,68.62,539.23,No,Two year,Electronic check,3,0
CUST_007715,61,8,71.25,575.3,Fiber,One year,Electronic check,0,0
CUST_007716,52,10,87.07,779.95,Fiber,Month-to-month,Mailed check,0,1
CUST_007717,31,23,82.34,2141.91,No,Month-to-month,Bank transfer,2,1
CUST_007718,59,6,66.94,417.33,Fiber,One year,Bank transfer,3,0
CUST_007719,37,60,71.07,4318.94,Fiber,Two year,Credit card,2,0
CUST_007720,23,20,71.62,1410.64,No,Month-to-month,Credit card,2,0
CUST_007721,39,60,35.61,2220.88,DSL,One year,Electronic check,0,0
CUST_007722,63,1,61.87,61.87,No,Two year,Electronic check,4,0
CUST_007723,44,10,69.97,525.13,DSL,One year,Credit card,2,0
CUST_007724,42,1,74.17,74.17,Fiber,Two year,Mailed check,3,0
CUST_007725,66,7,46.51,530.99,DSL,Month-to-month,Credit card,3,0
CUST_007726,20,47,39.62,1983.16,DSL,One year,Credit card,3,1
CUST_007727,22,1,60.31,60.31,Fiber,Month-to-month,Electronic check,4,1
CUST_007728,18,13,104.35,1408.12,DSL,One year,Bank transfer,2,1
CUST_007729,47,3,48.62,82.25,No,Month-to-month,Electronic check,2,1
CUST_007730,44,12,88.48,1104.38,DSL,One year,Mailed check,2,1
CUST_007731,65,43,96.69,4208.32,DSL,Month-to-month,Credit card,0,0
CUST_007732,45,23,65.91,1608.56,No,One year,Mailed check,3,0
CUST_007733,35,32,51.4,1488.33,Fiber,One year,Electronic check,2,0
CUST_007734,42,10,75.26,626.01,Fiber,Two year,Electronic check,2,0
CUST_007735,43,69,68.9,4746.53,DSL,One year,Electronic check,3,0
CUST_007736,18,29,47.82,1283.48,Fiber,One year,Mailed check,3,0
CUST_007737,80,13,51.82,562.74,DSL,One year,Bank transfer,2,1
CUST_007738,49,13,74.07,990.12,No,Month-to-month,Bank transfer,2,1
CUST_007739,45,60,83.67,4928.52,Fiber,One year,Bank transfer,2,0
CUST_007740,51,20,58.54,1396.65,No,One year,Mailed check,2,0
CUST_007741,52,29,63.62,1791.59,Fiber,Month-to-month,Electronic check,0,0
CUST_007742,39,12,78.37,913.45,Fiber,Two year,Electronic check,3,0
CUST_007743,32,6,61.55,399.06,Fiber,Month-to-month,Credit card,2,1
CUST_007744,50,30,59.01,1619.61,Fiber,Month-to-month,Electronic check,2,1
CUST_007745,47,22,49.89,1148.5,DSL,Month-to-month,Electronic check,3,0
CUST_007746,29,16,49.55,826.89,DSL,Month-to-month,Electronic check,3,0
CUST_007747,63,23,118.38,2687.76,DSL,Month-to-month,Mailed check,2,1
CUST_007748,46,5,61.08,332.77,Fiber,Month-to-month,Credit card,3,0
CUST_007749,52,37,92.3,3457.97,Fiber,Month-to-month,Mailed check,1,1
CUST_007750,62,71,98.68,7149.79,Fiber,One year,Bank transfer,5,0
CUST_007751,42,53,61.33,3500.43,No,Month-to-month,Credit card,3,1
CUST_007752,46,9,72.37,545.17,Fiber,One year,Credit card,4,1
CUST_007753,54,12,67.05,674.86,DSL,Month-to-month,Electronic check,0,1
CUST_007754,31,39,32.76,1287.77,DSL,Two year,Mailed check,3,0
CUST_007755,42,21,33.96,505.28,DSL,Two year,Credit card,2,0
CUST_007756,43,19,65.98,1318.5,DSL,Month-to-month,Credit card,3,1
CUST_007757,27,62,56.5,3514.42,DSL,One year,Bank transfer,2,0
CUST_007758,76,18,102.83,1887.7,Fiber,One year,Electronic check,2,0
CUST_007759,20,17,60.27,994.21,DSL,Month-to-month,Electronic check,2,1
CUST_007760,22,1,104.02,129.52,DSL,Month-to-month,Mailed check,0,1
CUST_007761,61,1,55.47,102.7,No,One year,Electronic check,0,0
CUST_007762,52,1,103.24,123.25,No,Month-to-month,Electronic check,3,1
CUST_007763,26,58,75.13,4222.94,Fiber,Two year,Bank transfer,2,1
CUST_007764,51,12,76.27,932.39,DSL,Two year,Bank transfer,0,0
CUST_007765,64,15,54.76,1006.87,No,Month-to-month,Electronic check,4,1
CUST_007766,41,44,76.54,3391.78,Fiber,One year,Electronic check,0,0
CUST_007767,80,22,98.85,2188.5,DSL,One year,Electronic check,1,1
CUST_007768,18,22,62.1,1522.28,Fiber,Two year,Electronic check,2,1
CUST_007769,52,8,58.21,391.13,DSL,One year,Credit card,1,0
CUST_007770,59,43,60.06,2671.75,No,One year,Credit card,2,0
CUST_007771,55,4,97.4,336.59,No,One year,Mailed check,1,0
CUST_007772,38,1,82.11,190.77,DSL,Month-to-month,Bank transfer,3,0
CUST_007773,37,5,93.95,549.57,Fiber,Two year,Mailed check,0,1
CUST_007774,48,7,71.27,457.68,DSL,Month-to-month,Credit card,3,1
CUST_007775,54,7,65.79,433.91,No,Month-to-month,Electronic check,5,1
CUST_007776,51,26,73.48,2008.23,DSL,Month-to-month,Electronic check,3,1
CUST_007777,57,5,86.4,246.47,DSL,Month-to-month,Electronic check,0,1
CUST_007778,26,27,60.06,1577.36,DSL,One year,Electronic check,1,0
CUST_007779,38,2,92.37,246.79,DSL,Month-to-month,Electronic check,0,1
CUST_007780,27,3,72.32,186.14,No,Month-to-month,Credit card,1,1
CUST_007781,36,17,20.0,353.49,No,Month-to-month,Electronic check,3,0
CUST_007782,57,61,82.67,4838.75,DSL,Month-to-month,Bank transfer,4,0
CUST_007783,43,47,39.55,1773.59,DSL,Month-to-month,Credit card,1,0
CUST_007784,80,83,82.18,6889.17,Fiber,Two year,Bank transfer,2,1
CUST_007785,44,25,83.03,2000.66,Fiber,One year,Electronic check,2,1
CUST_007786,42,27,71.6,1802.9,DSL,Month-to-month,Electronic check,2,0
CUST_007787,43,23,75.87,1851.25,Fiber,Month-to-month,Credit card,2,1
CUST_007788,32,23,86.98,2052.05,DSL,Two year,Bank transfer,2,0
CUST_007789,41,3,55.09,56.41,DSL,Month-to-month,Bank transfer,1,0
CUST_007790,58,18,80.87,1469.49,Fiber,Month-to-month,Mailed check,4,1
CUST_007791,43,11,88.26,865.27,Fiber,Two year,Electronic check,4,0
CUST_007792,30,14,100.2,1387.58,Fiber,Month-to-month,Bank transfer,1,1
CUST_007793,28,17,42.88,746.63,Fiber,One year,Electronic check,1,0
CUST_007794,35,3,73.17,138.66,Fiber,Month-to-month,Credit card,4,1
CUST_007795,43,10,45.77,531.94,DSL,Two year,Bank transfer,2,0
CUST_007796,59,1,44.92,134.66,Fiber,Month-to-month,Credit card,0,1
CUST_007797,21,93,72.18,6739.15,No,Two year,Bank transfer,2,0
CUST_007798,37,3,66.55,241.05,Fiber,One year,Bank transfer,2,0
CUST_007799,44,7,87.9,470.02,Fiber,Month-to-month,Bank transfer,1,1
CUST_007800,18,53,58.08,3214.27,DSL,One year,Credit card,0,0
CUST_007801,29,15,62.32,925.65,DSL,Two year,Electronic check,0,0
CUST_007802,31,3,69.23,114.16,DSL,Month-to-month,Bank transfer,4,0
CUST_007803,30,11,47.76,539.98,Fiber,Two year,Bank transfer,3,0
CUST_007804,44,2,50.54,175.62,DSL,Month-to-month,Mailed check,1,1
CUST_007805,39,5,87.32,487.84,No,Month-to-month,Bank transfer,3,1
CUST_007806,33,1,54.02,54.02,Fiber,Month-to-month,Electronic check,1,0
CUST_007807,48,13,88.65,1228.21,Fiber,Two year,Electronic check,1,0
CUST_007808,67,39,77.15,3002.64,Fiber,Two year,Credit card,4,0
CUST_007809,66,21,34.05,765.16,Fiber,Two year,Credit card,2,0
CUST_007810,18,22,75.61,1583.21,Fiber,Month-to-month,Mailed check,8,0
CUST_007811,50,5,75.45,481.84,Fiber,Two year,Credit card,0,1
CUST_007812,39,10,73.46,752.86,DSL,Month-to-month,Bank transfer,1,0
CUST_007813,44,44,62.16,2854.03,DSL,Month-to-month,Credit card,4,0
CUST_007814,36,2,46.2,46.2,No,Month-to-month,Bank transfer,0,1
CUST_007815,43,46,91.92,4088.37,Fiber,Two year,Electronic check,3,1
CUST_007816,44,15,62.97,920.52,Fiber,One year,Credit card,3,0
CUST_007817,33,43,47.33,2182.03,Fiber,Month-to-month,Credit card,1,1
CUST_007818,28,9,74.15,863.63,Fiber,One year,Mailed check,3,0
CUST_007819,35,9,50.14,362.46,Fiber,Month-to-month,Credit card,3,0
CUST_007820,45,33,46.02,1523.91,No,Month-to-month,Electronic check,2,1
CUST_007821,50,36,57.49,2085.17,Fiber,Month-to-month,Credit card,4,0
CUST_007822,54,6,51.69,381.97,No,Month-to-month,Bank transfer,0,0
CUST_007823,34,86,46.76,4109.44,Fiber,Month-to-month,Mailed check,3,1
CUST_007824,46,2,81.13,81.13,No,One year,Credit card,2,1
CUST_007825,56,1,62.72,69.18,Fiber,Month-to-month,Electronic check,1,0
CUST_007826,59,21,90.05,1690.11,Fiber,One year,Electronic check,3,0
CUST_007827,41,30,47.91,1518.37,DSL,One year,Bank transfer,6,0
CUST_007828,38,77,30.45,2310.69,Fiber,One year,Credit card,2,0
CUST_007829,44,12,67.98,695.17,DSL,Month-to-month,Electronic check,2,1
CUST_007830,24,1,102.12,135.37,Fiber,Month-to-month,Bank transfer,2,1
CUST_007831,39,22,75.62,1626.65,Fiber,Month-to-month,Credit card,3,0
CUST_007832,53,8,129.31,1160.61,DSL,Month-to-month,Bank transfer,2,0
CUST_007833,51,13,71.64,842.08,Fiber,One year,Bank transfer,1,1
CUST_007834,37,16,69.71,1337.67,Fiber,One year,Credit card,5,0
CUST_007835,45,1,21.89,107.35,Fiber,Month-to-month,Mailed check,0,1
CUST_007836,29,15,73.56,1232.15,Fiber,One year,Credit card,1,0
CUST_007837,52,13,68.37,785.97,Fiber,Month-to-month,Bank transfer,3,1
CUST_007838,40,29,56.85,1827.54,Fiber,Month-to-month,Bank transfer,1,0
CUST_007839,37,24,62.26,1373.09,Fiber,One year,Mailed check,4,0
CUST_007840,36,4,63.64,233.57,No,One year,Electronic check,0,0
CUST_007841,41,5,61.4,437.47,DSL,Month-to-month,Electronic check,4,1
CUST_007842,35,6,106.79,691.44,Fiber,One year,Bank transfer,3,0
CUST_007843,51,4,57.58,106.41,DSL,One year,Mailed check,1,0
CUST_007844,36,25,68.39,1823.2,No,Month-to-month,Bank transfer,0,0
CUST_007845,65,120,56.92,6864.63,Fiber,Two year,Bank transfer,0,0
CUST_007846,63,25,80.67,1975.1,Fiber,Month-to-month,Credit card,4,0
CUST_007847,28,22,68.54,1353.58,DSL,Month-to-month,Bank transfer,1,0
